Celtic , Bayern Munich,group,"Celtic Park, Glasgow",1,2,2017-10-31 20:45:00+01:00
Anderlecht , Bayern Munich,group,"Constant Vanden Stock Stadium, Anderlecht",1,2,2017-11-22 20:45:00+01:00
Paris Saint-Germain , Celtic,group,"Parc des Princes, Paris",7,1,2017-11-22 20:45:00+01:00
Bayern Munich , Paris Saint-Germain,group,"Allianz Arena, Munich",3,1,2017-12-05 20:45:00+01:00
Celtic , Anderlecht,group,"Celtic Park, Glasgow",0,1,2017-12-05 20:45:00+01:00
Chelsea , Qarabağ,group,"Stamford Bridge, London",6,0,2017-09-12 20:45:00+02:00
Roma , Atlético Madrid,group,"Stadio Olimpico, Rome",0,0,2017-09-12 20:45:00+02:00
Qarabağ , Roma,group,"Olympic Stadium, Baku",1,2,2017-09-27 18:00:00+02:00
Atlético Madrid , Chelsea,group,"Wanda Metropolitano, Madrid",1,2,2017-09-27 20:45:00+02:00
Qarabağ , Atlético Madrid,group,"Olympic Stadium, Baku",0,0,2017-10-18 18:00:00+02:00
Chelsea , Roma,group,"Stamford Bridge, London",3,3,2017-10-18 20:45:00+02:00
Atlético Madrid , Qarabağ,group,"Wanda Metropolitano, Madrid",1,1,2017-10-31 20:45:00+01:00
Roma , Chelsea,group,"Stadio Olimpico, Rome",3,0,2017-10-31 20:45:00+01:00
Qarabağ , Chelsea,group,"Olympic Stadium, Baku",0,4,2017-11-22 18:00:00+01:00
Atlético Madrid , Roma,group,"Wanda Metropolitano, Madrid",2,0,2017-11-22 20:45:00+01:00
Chelsea , Atlético Madrid,group,"Stamford Bridge, London",1,1,2017-12-05 20:45:00+01:00
Roma , Qarabağ,group,"Stadio Olimpico, Rome",1,0,2017-12-05 20:45:00+01:00
Barcelona , Juventus,group,"Camp Nou, Barcelona",3,0,2017-09-12 20:45:00+02:00
Olympiacos , Sporting CP,group,"Karaiskakis Stadium, Piraeus",2,3,2017-09-12 20:45:00+02:00
Sporting CP , Barcelona,group,"Estádio José Alvalade, Lisbon",0,1,2017-09-27 20:45:00+02:00
Juventus , Olympiacos,group,"Juventus Stadium, Turin",2,0,2017-09-27 20:45:00+02:00
Juventus , Sporting CP,group,"Juventus Stadium, Turin",2,1,2017-10-18 20:45:00+02:00
Barcelona , Olympiacos,group,"Camp Nou, Barcelona",3,1,2017-10-18 20:45:00+02:00
Sporting CP , Juventus,group,"Estádio José Alvalade, Lisbon",1,1,2017-10-31 20:45:00+01:00
Olympiacos , Barcelona,group,"Karaiskakis Stadium, Piraeus",0,0,2017-10-31 20:45:00+01:00
Juventus , Barcelona,group,"Juventus Stadium, Turin",0,0,2017-11-22 20:45:00+01:00
Sporting CP , Olympiacos,group,"Estádio José Alvalade, Lisbon",3,1,2017-11-22 20:45:00+01:00
Barcelona , Sporting CP,group,"Camp Nou, Barcelona",2,0,2017-12-05 20:45:00+01:00
Olympiacos , Juventus,group,"Karaiskakis Stadium, Piraeus",0,2,2017-12-05 20:45:00+01:00
Maribor , Spartak Moscow,group,"Ljudski vrt, Maribor",1,1,2017-09-13 20:45:00+02:00
Liverpool , Sevilla,group,"Anfield, Liverpool",2,2,2017-09-13 20:45:00+02:00
Sevilla , Maribor,group,"Ramón Sánchez Pizjuán, Seville",3,0,2017-09-26 20:45:00+02:00
Spartak Moscow , Liverpool,group,"Otkritie Arena, Moscow",1,1,2017-09-26 20:45:00+02:00
Spartak Moscow , Sevilla,group,"Otkritie Arena, Moscow",5,1,2017-10-17 20:45:00+02:00
Maribor , Liverpool,group,"Ljudski vrt, Maribor",0,7,2017-10-17 20:45:00+02:00
Sevilla , Spartak Moscow,group,"Ramón Sánchez Pizjuán, Seville",2,1,2017-11-01 20:45:00+01:00
Liverpool , Maribor,group,"Anfield, Liverpool",3,0,2017-11-01 20:45:00+01:00
Spartak Moscow , Maribor,group,"Otkritie Arena, Moscow",1,1,2017-11-21 18:00:00+01:00
Sevilla , Liverpool,group,"Ramón Sánchez Pizjuán, Seville",3,3,2017-11-21 20:45:00+01:00
Maribor , Sevilla,group,"Ljudski vrt, Maribor",1,1,2017-12-06 20:45:00+01:00
Liverpool , Spartak Moscow,group,"Anfield, Liverpool",7,0,2017-12-06 20:45:00+01:00
Feyenoord , Manchester City,group,"De Kuip, Rotterdam",0,4,2017-09-13 20:45:00+02:00
Shakhtar Donetsk , Napoli,group,"Metalist Stadium, Kharkiv",2,1,2017-09-13 20:45:00+02:00
Napoli , Feyenoord,group,"Stadio San Paolo, Naples",3,1,2017-09-26 20:45:00+02:00
Manchester City , Shakhtar Donetsk,group,"City of Manchester Stadium, Manchester",2,0,2017-09-26 20:45:00+02:00
Manchester City , Napoli,group,"City of Manchester Stadium, Manchester",2,1,2017-10-17 20:45:00+02:00
Feyenoord , Shakhtar Donetsk,group,"De Kuip, Rotterdam",1,2,2017-10-17 20:45:00+02:00
Napoli , Manchester City,group,"Stadio San Paolo, Naples",2,4,2017-11-01 20:45:00+01:00
Shakhtar Donetsk , Feyenoord,group,"Metalist Stadium, Kharkiv",3,1,2017-11-01 20:45:00+01:00
Manchester City , Feyenoord,group,"City of Manchester Stadium, Manchester",1,0,2017-11-21 20:45:00+01:00
Napoli , Shakhtar Donetsk,group,"Stadio San Paolo, Naples",3,0,2017-11-21 20:45:00+01:00
Feyenoord , Napoli,group,"De Kuip, Rotterdam",2,1,2017-12-06 20:45:00+01:00
Shakhtar Donetsk , Manchester City,group,"Metalist Stadium, Kharkiv",2,1,2017-12-06 20:45:00+01:00
RB Leipzig , Monaco,group,"Red Bull Arena, Leipzig",1,1,2017-09-13 20:45:00+02:00
Porto , Beşiktaş,group,"Estádio do Dragão, Porto",1,3,2017-09-13 20:45:00+02:00
Beşiktaş , RB Leipzig,group,"Vodafone Park, Istanbul",2,0,2017-09-26 20:45:00+02:00
Monaco , Porto,group,"Stade Louis II, Monaco",0,3,2017-09-26 20:45:00+02:00
Monaco , Beşiktaş,group,"Stade Louis II, Monaco",1,2,2017-10-17 20:45:00+02:00
RB Leipzig , Porto,group,"Red Bull Arena, Leipzig",3,2,2017-10-17 20:45:00+02:00
Beşiktaş , Monaco,group,"Vodafone Park, Istanbul",1,1,2017-11-01 18:00:00+01:00
Porto , RB Leipzig,group,"Estádio do Dragão, Porto",3,1,2017-11-01 20:45:00+01:00
Beşiktaş , Porto,group,"Vodafone Park, Istanbul",1,1,2017-11-21 18:00:00+01:00
Monaco , RB Leipzig,group,"Stade Louis II, Monaco",1,4,2017-11-21 20:45:00+01:00
RB Leipzig , Beşiktaş,group,"Red Bull Arena, Leipzig",1,2,2017-12-06 20:45:00+01:00
Porto , Monaco,group,"Estádio do Dragão, Porto",5,2,2017-12-06 20:45:00+01:00
Real Madrid , APOEL,group,"Santiago Bernabéu, Madrid",3,0,2017-09-13 20:45:00+02:00
Tottenham Hotspur , Borussia Dortmund,group,"Wembley Stadium, London",3,1,2017-09-13 20:45:00+02:00
Borussia Dortmund , Real Madrid,group,"Westfalenstadion, Dortmund",1,3,2017-09-26 20:45:00+02:00
APOEL , Tottenham Hotspur,group,"GSP Stadium, Nicosia",0,3,2017-09-26 20:45:00+02:00
APOEL , Borussia Dortmund,group,"GSP Stadium, Nicosia",1,1,2017-10-17 20:45:00+02:00
Real Madrid , Tottenham Hotspur,group,"Santiago Bernabéu, Madrid",1,1,2017-10-17 20:45:00+02:00
Borussia Dortmund , APOEL,group,"Westfalenstadion, Dortmund",1,1,2017-11-01 20:45:00+01:00
Tottenham Hotspur , Real Madrid,group,"Wembley Stadium, London",3,1,2017-11-01 20:45:00+01:00
APOEL , Real Madrid,group,"GSP Stadium, Nicosia",0,6,2017-11-21 20:45:00+01:00
Borussia Dortmund , Tottenham Hotspur,group,"Westfalenstadion, Dortmund",1,2,2017-11-21 20:45:00+01:00
Real Madrid , Borussia Dortmund,group,"Santiago Bernabéu, Madrid",3,2,2017-12-06 20:45:00+01:00
Tottenham Hotspur , APOEL,group,"Wembley Stadium, London",3,0,2017-12-06 20:45:00+01:00
Club Brugge , Borussia Dortmund,group,"Jan Breydel Stadium, Bruges",0,1,2018-09-18 21:00:00+02:00
Monaco , Atlético Madrid,group,"Stade Louis II, Monaco",1,2,2018-09-18 21:00:00+02:00
Atlético Madrid , Club Brugge,group,"Metropolitano Stadium, Madrid",3,1,2018-10-03 21:00:00+02:00
Borussia Dortmund , Monaco,group,"Westfalenstadion, Dortmund",3,0,2018-10-03 21:00:00+02:00
Club Brugge , Monaco,group,"Jan Breydel Stadium, Bruges",1,1,2018-10-24 18:55:00+02:00
Borussia Dortmund , Atlético Madrid,group,"Westfalenstadion, Dortmund",4,0,2018-10-24 21:00:00+02:00
Monaco , Club Brugge,group,"Stade Louis II, Monaco",0,4,2018-11-06 18:55:00+01:00
Atlético Madrid , Borussia Dortmund,group,"Metropolitano Stadium, Madrid",2,0,2018-11-06 21:00:00+01:00
Atlético Madrid , Monaco,group,"Metropolitano Stadium, Madrid",2,0,2018-11-28 18:55:00+01:00
Borussia Dortmund , Club Brugge,group,"Westfalenstadion, Dortmund",0,0,2018-11-28 21:00:00+01:00
Club Brugge , Atlético Madrid,group,"Jan Breydel Stadium, Bruges",0,0,2018-12-11 21:00:00+01:00
Monaco , Borussia Dortmund,group,"Stade Louis II, Monaco",0,2,2018-12-11 21:00:00+01:00
Barcelona , PSV Eindhoven,group,"Camp Nou, Barcelona",4,0,2018-09-18 18:55:00+02:00
Inter Milan , Tottenham Hotspur,group,"San Siro, Milan",2,1,2018-09-18 18:55:00+02:00
Tottenham Hotspur , Barcelona,group,"Wembley Stadium, London",2,4,2018-10-03 21:00:00+02:00
PSV Eindhoven , Inter Milan,group,"Philips Stadion, Eindhoven",1,2,2018-10-03 21:00:00+02:00
PSV Eindhoven , Tottenham Hotspur,group,"Philips Stadion, Eindhoven",2,2,2018-10-24 18:55:00+02:00
Barcelona , Inter Milan,group,"Camp Nou, Barcelona",2,0,2018-10-24 21:00:00+02:00
Tottenham Hotspur , PSV Eindhoven,group,"Wembley Stadium, London",2,1,2018-11-06 21:00:00+01:00
Inter Milan , Barcelona,group,"San Siro, Milan",1,1,2018-11-06 21:00:00+01:00
PSV Eindhoven , Barcelona,group,"Philips Stadion, Eindhoven",1,2,2018-11-28 21:00:00+01:00
Tottenham Hotspur , Inter Milan,group,"Wembley Stadium, London",1,0,2018-11-28 21:00:00+01:00
Barcelona , Tottenham Hotspur,group,"Camp Nou, Barcelona",1,1,2018-12-11 21:00:00+01:00
Inter Milan , PSV Eindhoven,group,"San Siro, Milan",1,1,2018-12-11 21:00:00+01:00
Liverpool , Paris Saint-Germain,group,"Anfield, Liverpool",3,2,2018-09-18 21:00:00+02:00
Red Star Belgrade , Napoli,group,"Red Star Stadium, Belgrade",0,0,2018-09-18 21:00:00+02:00
Paris Saint-Germain , Red Star Belgrade,group,"Parc des Princes, Paris",6,1,2018-10-03 18:55:00+02:00
Napoli , Liverpool,group,"Stadio San Paolo, Naples",1,0,2018-10-03 21:00:00+02:00
Paris Saint-Germain , Napoli,group,"Parc des Princes, Paris",2,2,2018-10-24 21:00:00+02:00
Liverpool , Red Star Belgrade,group,"Anfield, Liverpool",4,0,2018-10-24 21:00:00+02:00
Red Star Belgrade , Liverpool,group,"Red Star Stadium, Belgrade",2,0,2018-11-06 18:55:00+01:00
Napoli , Paris Saint-Germain,group,"Stadio San Paolo, Naples",1,1,2018-11-06 21:00:00+01:00
Paris Saint-Germain , Liverpool,group,"Parc des Princes, Paris",2,1,2018-11-28 21:00:00+01:00
Napoli , Red Star Belgrade,group,"Stadio San Paolo, Naples",3,1,2018-11-28 21:00:00+01:00
Liverpool , Napoli,group,"Anfield, Liverpool",1,0,2018-12-11 21:00:00+01:00
Red Star Belgrade , Paris Saint-Germain,group,"Red Star Stadium, Belgrade",1,4,2018-12-11 21:00:00+01:00
Galatasaray , Lokomotiv Moscow,group,"Türk Telekom Stadium, Istanbul",3,0,2018-09-18 21:00:00+02:00
Schalke 04 , Porto,group,"Arena AufSchalke, Gelsenkirchen",1,1,2018-09-18 21:00:00+02:00
Lokomotiv Moscow , Schalke 04,group,"RZD Arena, Moscow",0,1,2018-10-03 18:55:00+02:00
Porto , Galatasaray,group,"Estádio do Dragão, Porto",1,0,2018-10-03 21:00:00+02:00
Lokomotiv Moscow , Porto,group,"RZD Arena, Moscow",1,3,2018-10-24 21:00:00+02:00
Galatasaray , Schalke 04,group,"Türk Telekom Stadium, Istanbul",0,0,2018-10-24 21:00:00+02:00
Porto , Lokomotiv Moscow,group,"Estádio do Dragão, Porto",4,1,2018-11-06 21:00:00+01:00
Schalke 04 , Galatasaray,group,"Arena AufSchalke, Gelsenkirchen",2,0,2018-11-06 21:00:00+01:00
Lokomotiv Moscow , Galatasaray,group,"RZD Arena, Moscow",2,0,2018-11-28 18:55:00+01:00
Porto , Schalke 04,group,"Estádio do Dragão, Porto",3,1,2018-11-28 21:00:00+01:00
Galatasaray , Porto,group,"Türk Telekom Stadium, Istanbul",2,3,2018-12-11 18:55:00+01:00
Schalke 04 , Lokomotiv Moscow,group,"Arena AufSchalke, Gelsenkirchen",1,0,2018-12-11 18:55:00+01:00
Ajax , AEK Athens,group,"Johan Cruyff Arena, Amsterdam",3,0,2018-09-19 18:55:00+02:00
Benfica , Bayern Munich,group,"Estádio da Luz, Lisbon",0,2,2018-09-19 21:00:00+02:00
Bayern Munich , Ajax,group,"Allianz Arena, Munich",1,1,2018-10-02 21:00:00+02:00
AEK Athens , Benfica,group,"Olympic Stadium, Athens",2,3,2018-10-02 21:00:00+02:00
AEK Athens , Bayern Munich,group,"Olympic Stadium, Athens",0,2,2018-10-23 18:55:00+02:00
Ajax , Benfica,group,"Johan Cruyff Arena, Amsterdam",1,0,2018-10-23 21:00:00+02:00
Bayern Munich , AEK Athens,group,"Allianz Arena, Munich",2,0,2018-11-07 21:00:00+01:00
Benfica , Ajax,group,"Estádio da Luz, Lisbon",1,1,2018-11-07 21:00:00+01:00
AEK Athens , Ajax,group,"Olympic Stadium, Athens",0,2,2018-11-27 18:55:00+01:00
Bayern Munich , Benfica,group,"Allianz Arena, Munich",5,1,2018-11-27 21:00:00+01:00
Ajax , Bayern Munich,group,"Johan Cruyff Arena, Amsterdam",3,3,2018-12-12 21:00:00+01:00
Benfica , AEK Athens,group,"Estádio da Luz, Lisbon",1,0,2018-12-12 21:00:00+01:00
Shakhtar Donetsk , 1899 Hoffenheim,group,"Metalist Stadium, Kharkiv",2,2,2018-09-19 18:55:00+02:00
Manchester City , Lyon,group,"City of Manchester Stadium, Manchester",1,2,2018-09-19 21:00:00+02:00
1899 Hoffenheim , Manchester City,group,"Rhein-Neckar-Arena, Sinsheim",1,2,2018-10-02 18:55:00+02:00
Lyon , Shakhtar Donetsk,group,"Parc Olympique Lyonnais, Décines-Charpieu",2,2,2018-10-02 21:00:00+02:00
1899 Hoffenheim , Lyon,group,"Rhein-Neckar-Arena, Sinsheim",3,3,2018-10-23 21:00:00+02:00
Shakhtar Donetsk , Manchester City,group,"Metalist Stadium, Kharkiv",0,3,2018-10-23 21:00:00+02:00
Lyon , 1899 Hoffenheim,group,"Parc Olympique Lyonnais, Décines-Charpieu",2,2,2018-11-07 21:00:00+01:00
Manchester City , Shakhtar Donetsk,group,"City of Manchester Stadium, Manchester",6,0,2018-11-07 21:00:00+01:00
1899 Hoffenheim , Shakhtar Donetsk,group,"Rhein-Neckar-Arena, Sinsheim",2,3,2018-11-27 21:00:00+01:00
Lyon , Manchester City,group,"Parc Olympique Lyonnais, Décines-Charpieu",2,2,2018-11-27 21:00:00+01:00
Shakhtar Donetsk , Lyon,group,"NSC Olimpiyskiy Stadium, Kiev",1,1,2018-12-12 21:00:00+01:00
Manchester City , 1899 Hoffenheim,group,"City of Manchester Stadium, Manchester",2,1,2018-12-12 21:00:00+01:00
Real Madrid , Roma,group,"Santiago Bernabéu, Madrid",3,0,2018-09-19 21:00:00+02:00
Viktoria Plzeň , CSKA Moscow,group,"Doosan Arena, Plzeň",2,2,2018-09-19 21:00:00+02:00
CSKA Moscow , Real Madrid,group,"Luzhniki Stadium, Moscow",1,0,2018-10-02 21:00:00+02:00
Roma , Viktoria Plzeň,group,"Stadio Olimpico, Rome",5,0,2018-10-02 21:00:00+02:00
Roma , CSKA Moscow,group,"Stadio Olimpico, Rome",3,0,2018-10-23 21:00:00+02:00
Real Madrid , Viktoria Plzeň,group,"Santiago Bernabéu, Madrid",2,1,2018-10-23 21:00:00+02:00
CSKA Moscow , Roma,group,"Luzhniki Stadium, Moscow",1,2,2018-11-07 18:55:00+01:00
Viktoria Plzeň , Real Madrid,group,"Doosan Arena, Plzeň",0,5,2018-11-07 21:00:00+01:00
CSKA Moscow , Viktoria Plzeň,group,"Luzhniki Stadium, Moscow",1,2,2018-11-27 18:55:00+01:00
Roma , Real Madrid,group,"Stadio Olimpico, Rome",0,2,2018-11-27 21:00:00+01:00
Real Madrid , CSKA Moscow,group,"Santiago Bernabéu, Madrid",0,3,2018-12-12 18:55:00+01:00
Viktoria Plzeň , Roma,group,"Doosan Arena, Plzeň",2,1,2018-12-12 18:55:00+01:00
Young Boys , Manchester United,group,"Stade de Suisse, Bern",0,3,2018-09-19 21:00:00+02:00
Valencia , Juventus,group,"Mestalla, Valencia",0,2,2018-09-19 21:00:00+02:00
Juventus , Young Boys,group,"Juventus Stadium, Turin",3,0,2018-10-02 18:55:00+02:00
Manchester United , Valencia,group,"Old Trafford, Manchester",0,0,2018-10-02 21:05:00+02:00
Young Boys , Valencia,group,"Stade de Suisse, Bern",1,1,2018-10-23 18:55:00+02:00
Manchester United , Juventus,group,"Old Trafford, Manchester",0,1,2018-10-23 21:00:00+02:00
Valencia , Young Boys,group,"Mestalla, Valencia",3,1,2018-11-07 18:55:00+01:00
Juventus , Manchester United,group,"Juventus Stadium, Turin",1,2,2018-11-07 21:00:00+01:00
Manchester United , Young Boys,group,"Old Trafford, Manchester",1,0,2018-11-27 21:00:00+01:00
Juventus , Valencia,group,"Juventus Stadium, Turin",1,0,2018-11-27 21:00:00+01:00
Young Boys , Juventus,group,"Stade de Suisse, Bern",2,1,2018-12-12 21:00:00+01:00
Valencia , Manchester United,group,"Mestalla, Valencia",2,1,2018-12-12 21:00:00+01:00
Club Brugge , Galatasaray,group,"Jan Breydel Stadium, Bruges",0,0,2019-09-18 18:55:00+02:00
Paris Saint-Germain , Real Madrid,group,"Parc des Princes, Paris",3,0,2019-09-18 21:00:00+02:00
Real Madrid , Club Brugge,group,"Santiago Bernabéu, Madrid",2,2,2019-10-01 18:55:00+02:00
Galatasaray , Paris Saint-Germain,group,"Türk Telekom Stadium, Istanbul",0,1,2019-10-01 21:00:00+02:00
Galatasaray , Real Madrid,group,"Türk Telekom Stadium, Istanbul",0,1,2019-10-22 21:00:00+02:00
Club Brugge , Paris Saint-Germain,group,"Jan Breydel Stadium, Bruges",0,5,2019-10-22 21:00:00+02:00
Real Madrid , Galatasaray,group,"Santiago Bernabéu, Madrid",6,0,2019-11-06 21:00:00+01:00
Paris Saint-Germain , Club Brugge,group,"Parc des Princes, Paris",1,0,2019-11-06 21:00:00+01:00
Galatasaray , Club Brugge,group,"Türk Telekom Stadium, Istanbul",1,1,2019-11-26 18:55:00+01:00
Real Madrid , Paris Saint-Germain,group,"Santiago Bernabéu, Madrid",2,2,2019-11-26 21:00:00+01:00
Club Brugge , Real Madrid,group,"Jan Breydel Stadium, Bruges",1,3,2019-12-11 21:00:00+01:00
Paris Saint-Germain , Galatasaray,group,"Parc des Princes, Paris",5,0,2019-12-11 21:00:00+01:00
Olympiacos , Tottenham Hotspur,group,"Karaiskakis Stadium, Piraeus",2,2,2019-09-18 18:55:00+02:00
Bayern Munich , Red Star Belgrade,group,"Allianz Arena, Munich",3,0,2019-09-18 21:00:00+02:00
Red Star Belgrade , Olympiacos,group,"Red Star Stadium, Belgrade",3,1,2019-10-01 21:00:00+02:00
Tottenham Hotspur , Bayern Munich,group,"Tottenham Hotspur Stadium, London",2,7,2019-10-01 21:00:00+02:00
Tottenham Hotspur , Red Star Belgrade,group,"Tottenham Hotspur Stadium, London",5,0,2019-10-22 21:00:00+02:00
Olympiacos , Bayern Munich,group,"Karaiskakis Stadium, Piraeus",2,3,2019-10-22 21:00:00+02:00
Bayern Munich , Olympiacos,group,"Allianz Arena, Munich",2,0,2019-11-06 18:55:00+01:00
Red Star Belgrade , Tottenham Hotspur,group,"Red Star Stadium, Belgrade",0,4,2019-11-06 21:00:00+01:00
Tottenham Hotspur , Olympiacos,group,"Tottenham Hotspur Stadium, London",4,2,2019-11-26 21:00:00+01:00
Red Star Belgrade , Bayern Munich,group,"Red Star Stadium, Belgrade",0,6,2019-11-26 21:00:00+01:00
Olympiacos , Red Star Belgrade,group,"Karaiskakis Stadium, Piraeus",1,0,2019-12-11 21:00:00+01:00
Bayern Munich , Tottenham Hotspur,group,"Allianz Arena, Munich",3,1,2019-12-11 21:00:00+01:00
Shakhtar Donetsk , Manchester City,group,"Metalist Stadium, Kharkiv",0,3,2019-09-18 21:00:00+02:00
Dinamo Zagreb , Atalanta,group,"Stadion Maksimir, Zagreb",4,0,2019-09-18 21:00:00+02:00
Atalanta , Shakhtar Donetsk,group,"San Siro, Milan",1,2,2019-10-01 18:55:00+02:00
Manchester City , Dinamo Zagreb,group,"City of Manchester Stadium, Manchester",2,0,2019-10-01 21:00:00+02:00
Shakhtar Donetsk , Dinamo Zagreb,group,"Metalist Stadium, Kharkiv",2,2,2019-10-22 18:55:00+02:00
Manchester City , Atalanta,group,"City of Manchester Stadium, Manchester",5,1,2019-10-22 21:00:00+02:00
Atalanta , Manchester City,group,"San Siro, Milan",1,1,2019-11-06 21:00:00+01:00
Dinamo Zagreb , Shakhtar Donetsk,group,"Stadion Maksimir, Zagreb",3,3,2019-11-06 21:00:00+01:00
Manchester City , Shakhtar Donetsk,group,"City of Manchester Stadium, Manchester",1,1,2019-11-26 21:00:00+01:00
Atalanta , Dinamo Zagreb,group,"San Siro, Milan",2,0,2019-11-26 21:00:00+01:00
Shakhtar Donetsk , Atalanta,group,"Metalist Stadium, Kharkiv",0,3,2019-12-11 18:55:00+01:00
Dinamo Zagreb , Manchester City,group,"Stadion Maksimir, Zagreb",1,4,2019-12-11 18:55:00+01:00
Atlético Madrid , Juventus,group,"Wanda Metropolitano, Madrid",2,2,2019-09-18 21:00:00+02:00
Bayer Leverkusen , Lokomotiv Moscow,group,"BayArena, Leverkusen",1,2,2019-09-18 21:00:00+02:00
Lokomotiv Moscow , Atlético Madrid,group,"RZD Arena, Moscow",0,2,2019-10-01 21:00:00+02:00
Juventus , Bayer Leverkusen,group,"Juventus Stadium, Turin",3,0,2019-10-01 21:00:00+02:00
Atlético Madrid , Bayer Leverkusen,group,"Wanda Metropolitano, Madrid",1,0,2019-10-22 18:55:00+02:00
Juventus , Lokomotiv Moscow,group,"Juventus Stadium, Turin",2,1,2019-10-22 21:00:00+02:00
Lokomotiv Moscow , Juventus,group,"RZD Arena, Moscow",1,2,2019-11-06 18:55:00+01:00
Bayer Leverkusen , Atlético Madrid,group,"BayArena, Leverkusen",2,1,2019-11-06 21:00:00+01:00
Lokomotiv Moscow , Bayer Leverkusen,group,"RZD Arena, Moscow",0,2,2019-11-26 18:55:00+01:00
Juventus , Atlético Madrid,group,"Juventus Stadium, Turin",1,0,2019-11-26 21:00:00+01:00
Atlético Madrid , Lokomotiv Moscow,group,"Wanda Metropolitano, Madrid",2,0,2019-12-11 21:00:00+01:00
Bayer Leverkusen , Juventus,group,"BayArena, Leverkusen",0,2,2019-12-11 21:00:00+01:00
Red Bull Salzburg , Genk,group,"Stadion Wals-Siezenheim, Wals-Siezenheim",6,2,2019-09-17 21:00:00+02:00
Napoli , Liverpool,group,"Stadio San Paolo, Naples",2,0,2019-09-17 21:00:00+02:00
Genk , Napoli,group,"Luminus Arena, Genk",0,0,2019-10-02 18:55:00+02:00
Liverpool , Red Bull Salzburg,group,"Anfield, Liverpool",4,3,2019-10-02 21:00:00+02:00
Genk , Liverpool,group,"Luminus Arena, Genk",1,4,2019-10-23 21:00:00+02:00
Red Bull Salzburg , Napoli,group,"Stadion Wals-Siezenheim, Wals-Siezenheim",2,3,2019-10-23 21:00:00+02:00
Liverpool , Genk,group,"Anfield, Liverpool",2,1,2019-11-05 21:00:00+01:00
Napoli , Red Bull Salzburg,group,"Stadio San Paolo, Naples",1,1,2019-11-05 21:00:00+01:00
Genk , Red Bull Salzburg,group,"Luminus Arena, Genk",1,4,2019-11-27 21:00:00+01:00
Liverpool , Napoli,group,"Anfield, Liverpool",1,1,2019-11-27 21:00:00+01:00
Red Bull Salzburg , Liverpool,group,"Stadion Wals-Siezenheim, Wals-Siezenheim",0,2,2019-12-10 18:55:00+01:00
Napoli , Genk,group,"Stadio San Paolo, Naples",4,0,2019-12-10 18:55:00+01:00
Inter Milan , Slavia Prague,group,"San Siro, Milan",1,1,2019-09-17 18:55:00+02:00
Borussia Dortmund , Barcelona,group,"Westfalenstadion, Dortmund",0,0,2019-09-17 21:00:00+02:00
Slavia Prague , Borussia Dortmund,group,"Sinobo Stadium, Prague",0,2,2019-10-02 18:55:00+02:00
Barcelona , Inter Milan,group,"Camp Nou, Barcelona",2,1,2019-10-02 21:00:00+02:00
Slavia Prague , Barcelona,group,"Sinobo Stadium, Prague",1,2,2019-10-23 21:00:00+02:00
Inter Milan , Borussia Dortmund,group,"San Siro, Milan",2,0,2019-10-23 21:00:00+02:00
Barcelona , Slavia Prague,group,"Camp Nou, Barcelona",0,0,2019-11-05 18:55:00+01:00
Borussia Dortmund , Inter Milan,group,"Westfalenstadion, Dortmund",3,2,2019-11-05 21:00:00+01:00
Slavia Prague , Inter Milan,group,"Sinobo Stadium, Prague",1,3,2019-11-27 21:00:00+01:00
Barcelona , Borussia Dortmund,group,"Camp Nou, Barcelona",3,1,2019-11-27 21:00:00+01:00
Inter Milan , Barcelona,group,"San Siro, Milan",1,2,2019-12-10 21:00:00+01:00
Borussia Dortmund , Slavia Prague,group,"Westfalenstadion, Dortmund",2,1,2019-12-10 21:00:00+01:00
Lyon , Zenit Saint Petersburg,group,"Parc Olympique Lyonnais, Décines-Charpieu",1,1,2019-09-17 18:55:00+02:00
Benfica , RB Leipzig,group,"Estádio da Luz, Lisbon",1,2,2019-09-17 21:00:00+02:00
Zenit Saint Petersburg , Benfica,group,"Krestovsky Stadium, Saint Petersburg",3,1,2019-10-02 21:00:00+02:00
RB Leipzig , Lyon,group,"Red Bull Arena, Leipzig",0,2,2019-10-02 21:00:00+02:00
RB Leipzig , Zenit Saint Petersburg,group,"Red Bull Arena, Leipzig",2,1,2019-10-23 18:55:00+02:00
Benfica , Lyon,group,"Estádio da Luz, Lisbon",2,1,2019-10-23 21:00:00+02:00
Zenit Saint Petersburg , RB Leipzig,group,"Krestovsky Stadium, Saint Petersburg",0,2,2019-11-05 18:55:00+01:00
Lyon , Benfica,group,"Parc Olympique Lyonnais, Décines-Charpieu",3,1,2019-11-05 21:00:00+01:00
Zenit Saint Petersburg , Lyon,group,"Krestovsky Stadium, Saint Petersburg",2,0,2019-11-27 18:55:00+01:00
RB Leipzig , Benfica,group,"Red Bull Arena, Leipzig",2,2,2019-11-27 21:00:00+01:00
Benfica , Zenit Saint Petersburg,group,"Estádio da Luz, Lisbon",3,0,2019-12-10 21:00:00+01:00
Lyon , RB Leipzig,group,"Parc Olympique Lyonnais, Décines-Charpieu",2,2,2019-12-10 21:00:00+01:00
Ajax , Lille,group,"Johan Cruyff Arena, Amsterdam",3,0,2019-09-17 21:00:00+02:00
Chelsea , Valencia,group,"Stamford Bridge, London",0,1,2019-09-17 21:00:00+02:00
Valencia , Ajax,group,"Mestalla, Valencia",0,3,2019-10-02 21:00:00+02:00
